Extrspeed_2,Extrtemp_2,Extrtempbarr_2_1,Extrtempbarr_2_2,Extrpressure_2_1,Extrpressure_2_2,Extrtempstock_2,PLCtime
0,59.88879,49.99915,59.98998,5.135995,0,74.8,
0,59.95398,50.01575,60.00697,5.121528,0,75.10001,
0,60.1163,50.01054,60.00233,5.121528,0,74.9,
0,60.00368,49.97717,59.99972,5.125144,0,74.7,
0,59.8823,50.0064,60.00148,5.132379,0,74.8,
0,60.04074,50.0071,59.99267,5.132379,0,74.8,
0,60.10909,50.00303,60.00772,5.135995,0,75,
0,59.95943,50.01226,59.98592,5.135995,0,74.9,
0,59.90162,50.00412,59.96191,5.143229,0,74.8,
0,60.04075,49.98203,60.01019,5.15408,0,75,
0,60.08653,49.98475,59.98808,5.157697,0,75.2,
0,59.93443,50.00443,60.01548,5.15408,0,74.9,
0,59.90646,49.9999,59.97996,5.15408,0,75,
0,60.07634,49.99561,60.01259,5.150463,0,75,
0,60.08177,49.99327,59.99458,5.146846,0,74.9,
0,59.90711,50.00942,60.00151,5.150463,0,75,
0,59.93589,49.98711,60.00567,5.150463,0,75.3,
0,60.12461,49.99608,59.99168,5.157697,0,75.3,
0,60.06348,50.01681,60.00732,5.164931,0,75.10001,
0,59.88724,50.00985,60.0239,5.164931,0,74.7,
0,59.93872,49.99465,59.97685,5.172164,0,75.10001,
0,60.09833,49.9935,59.99543,5.175781,0,75,
0,60.03939,50.00811,60.02118,5.183015,0,74.8,
0,59.87144,49.98182,59.98438,5.175781,0,74.9,
0,59.95502,49.99634,60.00311,5.168548,0,74.9,
0,60.09692,50.01127,59.991,5.168548,0,75.2,
0,60.01132,50.00066,59.98354,5.175781,0,75.3,
0,59.8855,49.99774,59.98442,5.179398,0,75.2,
0,59.98556,49.9965,59.99754,5.183015,0,75,
0,60.11583,50.00068,60.00908,5.183015,0,75,
0,60.00278,50.00328,60.00106,5.190249,0,75,
0,59.88601,49.99635,60.00024,5.190249,0,75.4,
0,60.00691,49.99314,59.99505,5.186632,0,75.10001,
0,60.11398,50.00121,59.98486,5.186632,0,75,
0,59.96003,50.00192,59.94118,5.179398,0,74.8,
0,59.88831,49.99673,59.99268,5.190249,0,74.9,
0,60.05067,49.99749,59.9951,5.190249,0,75.3,
0,60.12008,49.99271,59.99189,5.197483,0,75.3,
0,59.92178,50.00265,59.99673,5.190249,0,75,
0,59.86358,49.9994,59.99955,5.168548,0,75.4,
0,60.04231,50.00481,60.00256,5.197483,0,75.2,
0,60.12836,49.99443,59.99967,5.226418,0,74.9,
0,59.92772,49.99813,60.00267,5.226418,0,74.8,
0,59.89934,50.00817,60.01102,5.230035,0,75,
0,60.05217,50.00284,59.99664,5.237268,0,74.9,
0,60.09845,49.99634,60.00515,5.244503,0,74.9,
0,59.94206,50.01957,60.01334,5.244503,0,75,
0,59.94538,49.99901,60.0148,5.244503,0,75.2,
0,60.07274,49.99662,59.99711,5.244503,0,75,
0,60.04602,50.01073,60.00668,5.248119,0,75.2,
0,59.91315,50.00019,60.01324,5.240886,0,75.3,
0,59.95969,49.99152,59.9869,5.240886,0,75.10001,
0,60.0924,49.99301,60.00152,5.244503,0,75.2,
0,60.01071,50.01554,60.0205,5.240886,0,74.9,
0,59.90134,49.99389,60.0095,5.244503,0,75.4,
0,60.00602,49.99347,59.99044,5.240886,0,75,
0,60.09788,49.99297,59.99155,5.240886,0,75,
0,59.98538,50.00357,60.00285,5.244503,0,74.9,
0,59.90406,50.00264,60.01644,5.248119,0,75.2,
0,60.03907,49.99228,59.98234,5.248119,0,75.10001,
0,60.11198,50.0066,60.00655,5.244503,0,75.4,
0,59.96826,49.99537,60.00023,5.244503,0,75,
0,59.85892,50.01882,60.01767,5.240886,0,75.10001,
0,60.02671,50.00311,59.99721,5.248119,0,74.9,
0,60.12387,50.00237,60.00452,5.251736,0,75,
0,59.93929,49.99527,59.97683,5.262587,0,75.10001,
0,59.88217,50.00263,59.97966,5.269821,0,74.9,
0,60.04803,50.00414,59.99553,5.273438,0,74.7,
0,60.10984,49.99499,59.9964,5.262587,0,74.9,
0,59.95744,50.0018,60.00336,5.266204,0,75,
0,59.91841,49.99427,59.98936,5.262587,0,75,
0,60.09294,50.00452,59.99958,5.251736,0,75,
0,60.10977,50.00574,60.0065,5.251736,0,75.10001,
0,59.92075,49.99151,59.99717,5.255353,0,75.2,
0,59.93362,50.00474,60.01224,5.262587,0,75.2,
0,60.0631,50.00266,59.9966,5.25897,0,75.6,
0,60.03259,49.99681,60.00417,5.255353,0,75.5,
0,59.92254,49.9872,59.99388,5.248119,0,74.9,
0,59.9653,50.0019,60.00024,5.262587,0,75,
0,60.08667,50.00359,59.98922,5.273438,0,75.10001,
0,60.03924,49.99153,60.023,5.287905,0,75.2,
0,59.92714,49.99851,59.99731,5.287905,0,75.2,
0,59.99633,50.00974,60.00164,5.284288,0,75.2,
0,60.06254,49.99784,60.01539,5.287905,0,75.10001,
0,60.00439,50.01641,60.0131,5.291522,0,75.5,
0,59.93659,50.00738,59.98488,5.291522,0,75.2,
0,60.0317,49.98573,60.00879,5.295139,0,75.10001,
0,60.07054,50.00713,59.97905,5.291522,0,75,
0,59.97195,49.99646,60.01061,5.291522,0,75.4,
0,59.9209,49.99922,60.00475,5.298756,0,75.3,
0,60.0551,50.00889,60.00212,5.305989,0,75.3,
0,60.05179,50.00368,59.9807,5.298756,0,75.2,
0,59.93008,49.99715,60.01259,5.298756,0,75.3,
0,59.93736,50.00093,60.0078,5.305989,0,75.6,
0,60.07758,50.01078,59.98771,5.31684,0,75.4,
0,60.01457,49.99789,60.00042,5.320457,0,75.3,
0,59.93185,49.9982,60.00716,5.334925,0,75.4,
0,60.00783,50.01543,59.97615,5.338542,0,75.2,
0,60.13562,49.99927,60.00715,5.345776,0,75.4,
0,59.99707,49.99585,60.00929,5.338542,0,75.3,
0,59.89886,50.01192,60.0024,5.334925,0,75.5,
0,60.01922,49.99274,59.98829,5.345776,0,75.4,
0,60.08155,49.99234,60.02012,5.338542,0,75.4,
0,59.94161,49.99404,59.99458,5.342159,0,75.3,
0,59.90454,50.00272,59.97309,5.353009,0,75.7,
0,60.09127,49.98914,60.00215,5.371094,0,75.6,
0,60.08981,49.99585,60.00887,5.371094,0,75.5,
0,59.9033,50.03259,60.00109,5.381944,0,75.2,
0,59.90991,49.94915,60.00172,5.378327,0,75,
0,60.10304,50.0041,60.0102,5.392795,0,75.3,
0,60.11103,50.0003,59.97364,5.400029,0,75.4,
0,59.91457,50.00111,59.98407,5.400029,0,75.3,
0,59.88834,50.0032,59.97822,5.403646,0,75.4,
0,60.0836,49.99171,59.99469,5.403646,0,75.3,
0,60.13643,49.99583,59.99967,5.41088,0,75.6,
0,59.92642,50.00696,59.98731,5.41088,0,75.8,
0,59.91464,49.99049,59.98962,5.41088,0,75.2,
0,60.07435,49.99677,60.01315,5.41088,0,75.4,
0,60.08763,49.99828,59.98934,5.421731,0,75.6,
0,59.88728,49.99114,59.99418,5.421731,0,75.6,
0,59.90821,50.00163,60.01094,5.425347,0,75.6,
0,60.05148,49.97995,60.01804,5.421731,0,76,
0,60.0533,50.01103,59.99612,5.428964,0,75.5,
0,59.8887,49.99626,60.00828,5.436198,0,75.5,
0,59.92028,49.99173,59.97954,5.443432,0,75.9,
0,60.09933,49.99618,60.02427,5.443432,0,76.1,
0,60.02857,50.0138,59.97267,5.450665,0,75.7,
0,59.8805,50.00245,59.97799,5.454282,0,75.8,
0,59.97195,49.98508,60.01986,5.461516,0,75.9,
0,60.13332,50.0045,59.97757,5.46875,0,75.9,
0,60.05423,50.00026,60.00322,5.46875,0,75.8,
0,59.8799,50.0009,59.99464,5.46875,0,76.1,
0,59.98772,49.99316,59.99813,5.472367,0,76,
0,60.09989,50.00401,59.99736,5.4796,0,75.8,
0,59.99002,49.98738,60.00809,5.483218,0,75.9,
0,59.88247,49.99865,60.01097,5.483218,0,75.9,
0,59.99673,49.99862,59.9923,5.486835,0,75.8,
0,60.1384,49.99781,59.98177,5.486835,0,75.7,
0,59.9873,49.97855,59.99325,5.486835,0,75.7,
0,59.85818,50.015,59.99235,5.494068,0,76,
0,60.015,49.99953,59.98167,5.497685,0,75.8,
0,60.12715,50.01271,60.0018,5.501302,0,76.2,
0,59.99729,50.0156,60.01115,5.501302,0,76,
0,59.84898,50.02152,60.00631,5.508536,0,75.8,
0,59.97789,49.97596,60.00808,5.512153,0,76.2,
0,60.16753,50.0029,60.00595,5.512153,0,75.9,
0,60.07952,50.018,60.0067,5.515769,0,75.9,
0,59.87722,49.97522,60.01272,5.523004,0,76,
0,59.93421,49.9966,59.99791,5.530237,0,76,
0,60.12889,50.00285,60.00406,5.537471,0,75.9,
0,60.07686,50.01208,60.00937,5.544705,0,76.1,
0,59.87498,49.99471,60.02019,5.555556,0,76.4,
0,59.9117,49.99823,59.99497,5.566406,0,76.3,
0,60.10529,50.01369,59.98409,5.566406,0,76.4,
0,60.12514,49.99505,60.00423,5.57364,0,76.3,
0,59.91416,50.00113,60.00011,5.580874,0,76.5,
0,59.89232,50.00341,60.01986,5.577257,0,76.2,
0,60.09863,49.99792,59.99714,5.580874,0,76.60001,
0,60.11497,49.98386,59.99493,5.588108,0,76.60001,
0,59.90826,50.00461,59.99552,5.598958,0,76.60001,
0,59.87268,50.00401,59.97271,5.595341,0,76.4,
0,60.06445,50.01035,60.01414,5.606192,0,76.4,
0,60.1666,49.99887,59.98674,5.617043,0,76.4,
0,59.94535,49.98789,59.98199,5.62066,0,76.5,
0,59.78625,50.0021,59.99022,5.62066,0,76.8,
0,59.97173,50.00042,60.00634,5.62066,0,76.4,
0,60.17846,49.99639,60.01339,5.631511,0,76.9,
0,60.10993,49.98771,59.98932,5.645978,0,76.9,
0,59.85349,49.99861,60.00412,5.653212,0,76.9,
0,59.83666,50.00432,59.9772,5.653212,0,76.9,
0,60.03091,49.9897,59.99456,5.645978,0,77.1,
0,60.23518,50.00417,60.00572,5.653212,0,77,
0,60.06676,50.02266,60.00251,5.656829,0,77,
0,59.77646,49.99383,59.98144,5.660446,0,77.1,
0,59.83321,50.00233,59.99777,5.667679,0,77.1,
0,60.04853,50.02277,60.00386,5.682147,0,77,
0,60.24913,49.98713,59.96661,5.685764,0,77.3,
0,60.12234,49.99314,59.97885,5.692997,0,77,
0,59.79504,50.00551,59.98553,5.703848,0,77.3,
0,59.78812,49.97977,59.98574,5.703848,0,77.5,
0,59.99716,50.00434,60.02182,5.714699,0,77.4,
0,60.16754,50.00112,60.02868,5.729167,0,77.5,
0,60.3053,49.99829,59.99811,5.736401,0,77.5,
0,59.96817,49.9951,60.00687,5.747251,0,77.6,
0,59.63253,50.01971,60.01334,5.758102,0,77.4,
0,59.75637,49.99887,60.01425,5.765336,0,77.5,
0,59.96586,49.97871,59.998,5.776186,0,77.8,
0,60.15951,50.00686,59.9985,5.78342,0,77.9,
0,60.40005,49.98944,60.00198,5.790654,0,77.9,
0,60.1881,50.0018,59.98392,5.808738,0,77.8,
0,59.68115,50.00644,60.01368,5.823206,0,78.1,
0,59.58689,49.96935,60.00135,5.83044,0,78,
0,59.7479,50.01325,60.01035,5.837674,0,78.3,
0,59.94351,50.02515,60.01006,5.844907,0,78.4,
0,60.17497,49.9441,59.99339,5.852141,0,78.7,
0,60.38162,49.97181,59.9792,5.859375,0,78.9,
0,60.48994,50.00851,60.00182,5.87746,0,78.9,
0,59.84377,50.07804,59.98604,5.88831,0,78.9,
0,59.3153,49.97453,59.99656,5.902778,0,78.8,
0,59.49213,49.91199,59.98972,5.920862,0,79.4,
0,59.68464,49.95361,59.98288,5.938947,0,79.7,
0,59.91537,49.97918,59.98141,5.93533,0,79.5,
0,60.16768,50.01688,60.00294,5.957031,0,79.7,
0,60.43138,50.07698,59.9916,5.975116,0,80.1,
0,60.71688,50.14895,59.97839,5.9932,0,80.1,
0,60.55563,49.8873,59.99599,6.022136,0,80.4,
0,59.54526,49.7774,60.01022,6.047454,0,80.60001,
0,58.96571,49.82795,60.01027,6.083622,0,80.4,
15.00061,59.16916,50.06592,60.00842,6.108941,0,80.7,
15.00061,59.43474,50.10641,59.9973,6.14511,0,80.5,
15.00061,59.74811,50.16583,59.99629,6.188513,0,78.9,
14.99847,60.10722,50.16325,59.99495,6.231915,0,79.3,
14.99847,60.45416,49.69516,59.99624,6.275319,0,80.2,
0,60.76037,49.70444,59.99842,6.329571,0,81.3,
0,61.05171,50.20718,60.07783,6.380208,0,81.7,
0,60.7493,50.29135,59.88135,6.441695,0,81.9,
0,59.10957,50.12102,59.90058,6.5068,0,81.5,
14.99847,58.03459,49.41938,60.03223,6.575521,0,82.10001,
0,58.17512,49.95959,60.17294,6.647859,0,86.8,
0,58.42456,50.50824,60.08406,6.738281,0,96.2,
0,58.81471,50.27354,59.44915,6.745515,0,95.90001,
0,59.27919,48.91581,60.16881,6.7636,0,97.5,
0,59.73183,50.12255,60.39171,6.788918,0,100.8,
39.99878,60.19264,50.87255,60.13829,31.17405,31.70211,110.7,
32.00073,60.55769,49.80456,58.7081,37.10938,40.67564,107,
24.823,60.87868,48.6262,60.62542,43.95978,49.58406,102.5,
18.55743,61.17254,50.8359,60.40913,48.12645,55.27705,99.00001,
15.28473,61.42532,50.53156,59.4828,46.78458,53.9605,99.5,
14.01367,61.67593,48.91616,60.09756,46.84607,53.82306,97.9,
13.81073,61.79723,50.05006,60.41356,47.14265,55.07451,98.2,
13.85345,61.75884,50.87718,60.10303,47.33073,54.4741,99.60001,
14.30206,61.52114,49.83733,59.25185,46.79181,53.75072,99.8,
14.29993,61.23806,48.88439,60.28687,46.46629,53.47222,98.3,
14.30206,60.37503,50.78065,60.28873,46.89309,54.94792,95.7,
14.29779,59.15665,50.58978,60.10186,47.72497,56.22468,91.60001,
9.89502,58.66132,49.15692,59.7369,45.65611,53.90263,87.6,
7.698975,58.6111,49.89495,59.72908,44.93996,52.11227,84.8,
3.300476,58.71832,50.87354,60.2079,41.5654,45.42463,84.9,
3.300476,58.87259,50.21329,60.23193,41.11328,44.87486,87.2,
3.29834,59.12046,48.37705,60.08641,40.01374,44.31062,88.3,
3.29834,59.42948,50.80983,59.40029,39.74971,42.71557,89.6,
12.09961,59.81123,50.80209,60.19053,46.39757,54.409,90.7,
3.300476,60.22075,49.05485,60.48277,39.67014,43.04832,90,
3.29834,60.57617,49.14921,60.08704,39.22888,41.78602,92.89999,
3.300476,60.78669,51.11285,58.60614,38.18359,40.83478,99.00001,
17.59827,60.83036,50.31283,60.70667,48.03241,55.42535,103,
17.59827,60.93025,48.31871,60.42482,47.7105,54.72005,104.4,
17.60254,60.88769,50.84657,59.29083,46.91117,54.75622,105,
17.59827,60.72604,50.82019,60.48725,47.63455,55.33854,105.1,
17.59613,60.49182,49.09266,60.52556,47.42477,53.91349,107,
21.99677,60.16253,49.57445,59.61612,47.48264,55.19025,106.5,
22.00531,59.85009,51.09525,59.58738,48.70153,56.56105,106.3,
21.9989,59.60275,50.09557,60.53548,48.70153,55.94257,105.4,
20.63599,59.43786,48.68945,60.13828,48.05049,55.72555,102.2,
16.50452,59.36835,50.7749,59.16937,46.86415,54.18475,101.1,
16.50024,59.40084,50.60437,60.44781,47.27286,54.26071,100.5,
16.50024,59.57151,49.10778,60.34146,48.47729,56.19575,98.1,
16.51093,59.89021,50.00465,59.94668,49.49363,58.69141,90.7,
8.794861,60.27503,50.98984,59.27911,44.97613,51.72887,89.3,
7.698975,60.64643,50.02732,60.44234,44.40104,49.94936,90.7,
3.29834,60.93966,48.31558,60.4753,39.11675,41.54731,93.2,
11.09772,61.09233,50.84771,59.59757,45.57291,51.06337,98.39999,
11.11053,61.10277,50.68791,59.53572,45.10272,50.67274,103.2,
21.35162,61.03731,48.91933,60.66071,48.29282,56.51042,108.2,
22.13348,60.97586,49.70425,60.0247,48.98727,56.61169,106.7,
22.12921,60.88911,51.04536,58.84381,48.38686,55.88108,107,
22.12921,60.8666,50.06887,60.68682,48.30006,56.26447,105.9,
22.12708,60.85548,48.68098,60.3316,49.49363,57.11082,105.3,
21.66779,60.8491,50.83535,59.3111,50.04702,59.24841,103.9,
19.36279,60.77374,50.60139,60.49994,47.90943,55.85214,102.4,
19.35425,60.63702,49.14739,60.4202,47.79731,56.17043,103.3,
19.36066,60.44405,49.80218,59.71897,48.7377,57.35677,102.7,
19.35852,60.25678,50.75473,59.60014,47.81901,55.90278,100.7,
18.48267,60.09813,50.16848,60.40796,46.99436,55.50492,98.8,
13.92181,59.99895,49.16819,60.22646,46.52778,54.81771,94.7,
13.85986,59.9269,49.92897,59.72136,46.83521,55.21195,92.4,
10.49957,59.89108,50.67442,59.6925,45.82248,53.36734,91.2,
10.49744,59.88298,50.27075,60.26458,45.43547,52.64396,90.50001,
9.446411,59.92191,49.13521,60.21811,44.54934,52.63672,89.1,
8.401794,59.95067,49.80967,60.02192,44.93634,52.67651,87.90001,
8.401794,59.99648,50.67288,59.63004,45.71398,53.58796,88.4,
8.397522,60.03963,50.33412,60.02845,45.46441,53.00564,87.8,
8.397522,60.08338,49.41446,60.16933,44.91826,52.07972,86.8,
8.395386,60.17599,49.65836,60.12261,46.13354,53.58796,86.5,
8.397522,60.28882,50.79136,60.09549,46.9184,55.69661,83.8,
7.348633,60.46635,50.39113,60.02875,45.29441,52.68012,82.10001,
4.199829,60.60991,48.90766,59.87422,43.86574,50.727,80.8,
4.197693,60.64797,50.17959,59.91909,43.45703,49.54065,80.60001,
4.201965,60.64042,50.87789,59.95119,44.54572,51.95674,80.4,
4.199829,60.55044,49.95271,60.01765,44.51316,51.69271,80.60001,
0,60.44493,48.64052,60.09169,7.523149,2.28588,81.2,
-6.408691E-03,60.2403,50.57432,60.09954,8.293548,4.492188,82.9,
15.00061,60.02676,50.40076,60.04753,5.812356,0,77.4,
14.99847,59.985,50.06382,59.97986,5.83044,0,77.3,
14.99634,60.06603,49.99109,59.97822,5.826823,0,76.7,
0,59.99787,49.99286,60.00102,5.808738,0,76.7,
0,59.94609,50.02202,59.9928,5.801505,0,76.60001,
0,60.0255,50.01272,59.99906,5.794271,0,76.60001,
0,60.04893,49.98932,60.00812,5.787037,0,76.60001,
0,59.95113,50.00324,59.99293,5.787037,0,76.5,
0,59.97856,49.98381,60.00778,5.765336,0,76.5,
0,60.05004,50.00146,60.02583,5.758102,0,76.5,
0,60.00995,50.01574,60.01682,5.754485,0,76.4,
0,59.9557,49.97514,60.00883,5.743634,0,76.4,
0,60.0218,49.98198,59.97404,5.732784,0,76.4,
0,60.05588,50.00654,59.99906,5.714699,0,76.3,
0,59.96463,50.00508,59.99749,5.696614,0,76.3,
0,59.99237,49.99353,59.99557,5.674913,0,76.3,
0,60.05787,50.00562,60.01672,5.653212,0,76.2,
0,59.99118,49.99958,59.98964,5.631511,0,76.2,
0,59.97013,49.99921,59.99732,5.606192,0,76.1,
0,60.00515,49.98985,60.00113,5.588108,0,76.1,
0,60.01639,50.0108,59.98748,5.562789,0,76,
0,59.95349,49.99068,60.02139,5.533854,0,75.9,
0,59.97662,50.0067,60.00181,5.494068,0,75.9,
0,60.05477,49.99167,59.99617,5.443432,0,75.8,
0,60.02217,49.99596,59.99953,5.389178,0,75.8,
0,59.95724,50.00565,60.00732,5.353009,0,76.4,
0,59.98997,49.98363,59.99181,5.371094,0,74.9,
0,60.05079,50.00386,59.99344,5.367477,0,74.5,
0,59.98176,49.98921,60.00224,5.374711,0,74.5,
0,59.99487,50.01812,60.00833,5.371094,0,74.7,
0,60.04556,49.99014,60.00165,5.371094,0,74.8,
0,60.00023,50.0041,59.97858,5.36386,0,74.8,
0,59.95255,50.01493,59.99491,5.360243,0,74.9,
0,60.01109,49.99857,59.99959,5.353009,0,74.8,
0,60.00677,50.00122,59.99036,5.349392,0,74.7,
0,59.95546,50.00822,59.97776,5.36386,0,74.6,
0,59.9802,49.97164,59.96805,5.371094,0,74.8,
0,60.0493,49.98925,60.00296,5.371094,0,74.5,
0,60.01251,49.99487,60.01383,5.371094,0,74.5,
0,59.9427,49.99852,59.984,5.374711,0,74.7,
0,60.02781,50.00585,60.0075,5.381944,0,74.7,
0,60.0393,49.98855,60.01151,5.385561,0,74.8,
0,59.98612,49.99754,59.9965,5.381944,0,74.7,
0,59.99139,49.98575,59.98315,5.374711,0,74.7,
0,60.05787,50.01127,60.00778,5.374711,0,74.4,
0,59.99792,50.00914,60.014,5.381944,0,74.6,
0,59.90718,49.99255,59.99961,5.396412,0,74.6,
0,60.00813,49.99425,60.00381,5.407263,0,74.7,
0,60.0425,50.00348,60.00797,5.403646,0,74.9,
0,59.94167,50.00584,59.99365,5.400029,0,74.7,
0,59.981,49.98351,59.96904,5.396412,0,74.7,
0,60.05444,50.00172,60.01171,5.392795,0,74.5,
0,60.00693,50.00626,59.99923,5.389178,0,74.7,
0,59.91265,50.00992,60.00872,5.392795,0,74.7,
0,60.00318,49.99101,59.99959,5.400029,0,74.6,
0,60.10685,50.00134,60.01264,5.403646,0,74.3,
0,59.98739,50.00608,60.00778,5.407263,0,74.5,
0,59.94806,50.00855,60.01218,5.407263,0,74.3,
0,60.02136,50.01079,59.98609,5.414496,0,74.7,
0,60.05642,50.00654,60.00574,5.403646,0,74.8,
0,59.95804,50.01513,60.0066,5.403646,0,74.5,
0,59.96351,50.00885,59.99326,5.41088,0,74.5,
0,60.03778,50.01676,59.98668,5.41088,0,74.4,
0,60.00505,49.99184,59.96444,5.41088,0,74.4,
0,59.9854,49.9967,60.02066,5.407263,0,74.7,
0,60.03544,50.01871,60.01252,5.403646,0,74.3,
0,60.02866,49.99219,59.98218,5.41088,0,74.8,
0,60.02286,49.99867,60.02253,5.41088,0,74.7,
0,60.0006,50.00449,59.98209,5.418113,0,74.7,
0,59.9642,49.96941,59.98108,5.418113,0,74.9,
0,59.99988,50.00309,60.00063,5.400029,0,74.6,
0,59.99384,50.021,60.01755,5.389178,0,74.7,
0,59.97047,49.99218,59.9902,5.400029,0,74.6,
0,60.00092,50.00644,59.99089,5.403646,0,74.7,
0,60.05478,50.00536,59.97697,5.407263,0,74.8,
0,59.96792,49.9905,60.00787,5.41088,0,74.8,
0,59.96138,50.0155,59.99506,5.414496,0,74.9,
0,60.03309,50.0049,60.00214,5.418113,0,74.7,
0,60.00859,49.99355,59.99694,5.425347,0,75,
0,59.93752,49.98971,59.98454,5.421731,0,74.8,
0,60.0133,50.00682,60.00668,5.414496,0,75,
0,60.05955,50.01157,60.0091,5.407263,0,74.9,
0,59.92505,50.00066,59.97694,5.400029,0,74.8,
0,59.93914,50.00052,59.99423,5.403646,0,74.7,
0,60.06979,50.0033,60.00413,5.41088,0,74.9,
0,60.04572,50.01891,60.00394,5.425347,0,74.9,
0,59.92598,49.99022,60.02814,5.425347,0,74.8,
0,59.97512,50.00626,59.99802,5.428964,0,74.4,
0,60.07042,49.99102,60.02702,5.439815,0,74.8,
0,60.00377,50.01249,60.00119,5.439815,0,74.7,
0,59.91488,49.98443,60.04095,5.443432,0,75,
0,60.03712,50.0116,59.97987,5.443432,0,75,
0,60.09269,50.00736,60.01004,5.436198,0,74.9,
0,59.92949,50.00272,60.01835,5.436198,0,74.9,
0,59.90449,49.99973,60.00538,5.436198,0,74.9,
0,60.07455,49.99192,60.00399,5.443432,0,75,
0,60.07681,50.01653,60.01654,5.443432,0,74.9,
0,59.92546,49.98859,59.99808,5.439815,0,74.8,
0,59.94548,50.00542,60.01352,5.454282,0,75,
0,60.08682,50.00959,59.99372,5.4579,0,75,
0,60.06667,49.99421,59.9936,5.461516,0,74.9,
0,59.88751,50.00533,60.00879,5.461516,0,75,
0,59.95428,49.99191,60.00813,5.465133,0,75,
0,60.09976,49.99159,60.03744,5.454282,0,75.10001,
0,60.06115,50.01674,59.98151,5.461516,0,75,
0,59.89933,49.99449,59.98713,5.475984,0,75,
0,59.95727,49.99023,59.97625,5.490451,0,75.2,
0,60.12063,50.00287,59.97689,5.483218,0,75,
0,60.06264,50.01137,60.01033,5.490451,0,75.2,
0,59.88057,49.99201,60.00719,5.486835,0,75.2,
0,59.94611,50.00266,59.96417,5.494068,0,75.2,
0,60.11974,50.01038,59.99867,5.497685,0,75.2,
0,60.08406,49.98648,60.03069,5.512153,0,75.2,
0,59.90302,49.99036,59.9858,5.515769,0,75,
0,59.91951,50.01709,59.9867,5.519387,0,75.10001,
0,60.06976,50.01263,60.02493,5.52662,0,75.10001,
0,60.07959,49.99442,59.99215,5.52662,0,75.3,
0,59.90582,49.99723,59.99071,5.519387,0,75.2,
0,59.9611,50.0003,60.0022,5.519387,0,75.10001,
0,60.089,49.99982,59.98308,5.523004,0,75,
0,60.01636,50.01088,60.00513,5.519387,0,75.10001,
0,59.88683,49.97876,59.98867,5.523004,0,75.2,
0,59.99606,49.99941,59.98946,5.541088,0,75.10001,
0,60.09327,49.99549,59.99352,5.544705,0,75.2,
0,59.98185,49.98922,60.03027,5.548322,0,75.2,
0,59.9014,50.01286,59.99796,5.551939,0,75.4,
0,60.0115,49.98726,59.98349,5.551939,0,75.4,
0,60.11442,49.98311,60.00499,5.548322,0,75.4,
0,59.97831,50.01341,59.98508,5.555556,0,75.3,
0,59.87608,49.98563,60.01266,5.559173,0,75.3,
0,60.02384,49.99458,59.97515,5.559173,0,75.3,
0,60.13784,50.01736,60.00463,5.551939,0,75.3,
0,59.99918,49.96531,60.00851,5.548322,0,75.4,
0,59.90599,50.01067,60.00786,5.559173,0,75.3,
0,60.01535,49.99862,60.02297,5.570023,0,75.4,
0,60.12202,49.99504,59.99132,5.57364,0,75.3,
0,59.96771,50.00209,60.0052,5.577257,0,75.5,
0,59.86002,49.99044,59.9917,5.588108,0,75.6,
0,60.03396,50.00513,59.9771,5.584491,0,75.4,
0,60.08795,49.99274,59.98804,5.588108,0,75.6,
0,59.9601,49.99645,60.01081,5.595341,0,75.5,
0,59.89468,50.00499,60.00169,5.606192,0,75.5,
0,60.03476,49.98603,60.00551,5.617043,0,75.4,
0,60.07689,50.00944,60.00143,5.613426,0,75.5,
0,59.95424,49.99506,59.99773,5.613426,0,75.5,
