Linespeed,Extrspeed_1,Extrtemp_1,Extrtempbarr_1_1,Extrpressure_1_1,Extrpressure_1_2,Extrtempstock_1,PLCtime
21.94891,6.839447,70.02534,45.42013,20.02315,45.40835,87.6,
22.17322,6.839447,69.97376,44.03952,20.01591,45.16782,87.5,
22.16425,6.837402,70.00485,42.32129,20.0557,44.62348,87.7,
21.92499,6.839447,69.99619,45.51584,19.94358,43.90191,88.00001,
23.08838,6.839447,69.99503,44.18509,19.80975,43.14236,88.50001,
17.8905,5.130096,69.97552,42.51988,18.40278,40.06619,90,
23.09735,9.8349,69.99754,45.5149,22.11371,47.58572,91.3,
22.97473,9.8349,69.98321,44.11008,22.25477,47.21861,91.4,
23.04651,9.838989,69.98626,43.13059,22.44285,47.23126,91.3,
23.23792,9.843079,70.04047,45.38789,22.33796,47.23126,91.3,
23.14221,9.836945,69.96488,44.08811,22.25116,47.26924,91.2,
23.13623,9.836945,69.97023,45.28933,22.35605,47.80093,91.10001,
22.80426,9.836945,70.08498,45.40772,22.24392,48.01613,91.10001,
23.16913,9.838989,69.94608,43.49704,22.33435,48.53516,90.8,
23.3067,9.838989,69.97084,45.97898,22.432,48.91493,90.3,
22.78931,9.836945,70.10128,45.24782,22.65263,49.48459,89.5,
22.83417,9.836945,69.97021,43.2621,22.75391,49.5732,88.2,
22.4364,6.960083,69.92726,45.83694,20.77185,44.78805,87.4,
22.31677,6.960083,70.10725,45.22523,20.71398,46.34512,87.3,
22.08948,6.958038,70.0454,43.617,20.75738,45.71217,87.4,
22.27789,6.958038,69.89342,45.73082,20.8044,45.02857,87.4,
22.12537,6.962128,70.03285,45.26567,20.7827,46.42108,87.3,
22.29883,6.960083,70.06796,43.85596,20.70313,45.2058,87.3,
22.26892,6.958038,69.91009,45.04753,20.89844,46.00333,87.4,
22.17023,6.960083,69.93951,45.31004,20.78631,46.24385,87.4,
22.19116,6.960083,70.12786,43.90633,20.93099,45.15517,87.4,
21.95789,6.960083,69.99632,43.35397,20.8912,46.53501,87.4,
22.14929,6.955994,69.86216,45.38228,20.81886,45.83876,87.4,
21.86517,6.958038,70.02592,43.99674,20.8912,45.21846,87.6,
22.0177,6.960083,70.1076,42.52646,20.80802,46.54767,87.5,
22.18817,6.960083,69.92645,45.49952,20.6127,45.06655,87.5,
22.09247,6.958038,69.95674,44.0214,20.75014,45.81344,87.5,
22.24799,6.958038,70.10629,42.29294,20.80802,46.31981,87.5,
21.98779,6.962128,69.9558,45.56921,20.75014,44.95262,87.5,
22.26294,6.958038,69.87646,44.08874,20.57653,46.09194,87.5,
22.06854,6.958038,70.1276,42.21591,20.61632,45.48431,87.4,
22.09546,6.958038,70.01685,45.65026,20.41739,44.57285,87.4,
22.16125,6.960083,69.86582,44.14779,20.6127,46.21854,87.3,
22.07153,6.960083,70.04987,42.1103,20.72844,45.21846,87.4,
22.23602,6.958038,70.08824,45.71329,20.54036,45.61089,87.5,
22.02667,6.960083,69.90733,44.30077,20.47888,45.77546,87.4,
22.08649,6.962128,69.95075,41.95186,20.5476,44.50955,87.4,
22.06854,6.958038,70.10043,45.78448,20.48611,45.97801,87.5,
21.9549,6.958038,69.96234,44.48335,20.54398,45.44633,87.4,
22.28986,6.958038,69.89495,41.84509,20.58377,44.87666,87.3,
21.89508,6.960083,70.07169,45.75507,20.58377,46.1679,87.3,
22.0177,6.960083,70.06445,44.7597,20.53675,44.91464,87.3,
21.83826,6.958038,69.91798,41.70826,20.63079,45.30708,87.3,
22.11639,6.960083,70.02216,45.76907,20.53675,46.05396,87.3,
22.10742,6.962128,70.08763,45.11364,20.62355,44.91464,87.2,
22.05957,6.958038,69.95232,41.82695,20.71759,46.18056,87.3,
22.33472,6.955994,69.91608,45.79374,20.65611,45.85142,87.3,
22.11041,6.958038,70.08797,45.27879,20.5476,44.63614,87.3,
22.09845,6.960083,70.03483,42.7677,20.60185,46.24385,87.3,
22.242,6.958038,69.90377,45.81319,20.55121,45.24378,87.4,
21.98181,6.958038,70.03442,45.19649,20.49335,45.12984,87.5,
22.1792,7.080719,70.08932,43.57494,20.67057,46.12992,87.4,
22.41248,7.078674,69.95725,45.53389,20.6344,45.25644,87.4,
22.33173,7.078674,69.91628,45.27538,20.65611,45.48431,87.4,
22.24799,7.080719,70.10851,43.80331,20.77546,46.5097,87.4,
22.20013,7.080719,70.02316,43.57844,20.68866,44.81337,87.4,
21.99078,7.080719,69.90398,45.36211,20.67419,46.04131,87.4,
22.13434,7.078674,70.0276,43.95384,20.75376,45.67419,87.4,
22.16724,7.078674,70.07871,42.67246,20.81163,45.62355,87.4,
22.11041,7.080719,69.91301,45.473,20.83333,46.63628,87.3,
22.242,7.078674,69.9582,43.98255,20.80078,44.91464,87.4,
22.18817,7.078674,70.12894,42.27303,20.85142,46.21854,87.5,
22.35864,7.078674,69.97626,45.60235,20.70674,45.8894,87.4,
22.20013,7.080719,69.89755,44.09237,20.81525,45.38303,87.4,
22.23901,7.080719,70.06884,42.05195,20.75014,46.43374,87.4,
22.19116,7.078674,70.06561,45.71491,20.63802,44.77539,87.4,
22.30481,7.078674,69.88074,44.30417,20.78993,45.99067,87.4,
22.12836,7.078674,70.00673,41.81929,20.7827,46.24385,87.2,
22.12537,7.082764,70.12016,45.75596,20.68504,45.09187,87.3,
22.0177,7.078674,69.97089,44.65505,20.65249,46.24385,87.2,
22.11938,7.080719,69.92097,41.62597,20.8478,45.06655,87.2,
21.84424,7.078674,70.05853,45.76428,20.69227,46.05396,87,
22.02667,7.078674,70.07423,45.03047,20.76461,46.06662,86.9,
22.1134,6.841492,69.91014,41.68628,20.21123,45.80078,87,
22.23303,6.837402,69.95657,45.774,20.21846,45.58558,87,
22.18817,6.837402,70.11311,45.2947,20.10634,44.75007,87,
22.02966,6.841492,69.98096,42.57212,20.15336,44.34498,86.9,
21.84424,6.839447,69.88708,45.80586,20.04847,44.07914,87,
22.16425,6.837402,70.08945,45.30257,20.24016,45.06655,86.9,
22.08649,6.837402,70.08148,43.14522,20.08464,45.53494,87,
22.14929,6.841492,69.88348,45.83151,20.20761,45.87674,86.9,
22.11041,6.837402,69.94623,45.2195,20.21123,45.45898,86.7,
22.08051,6.837402,70.12921,43.60122,20.30527,45.2058,86.7,
21.83527,6.839447,69.98252,45.69657,20.15336,44.53487,86.4,
21.76648,6.839447,69.87297,45.26308,20.29803,44.6488,86.2,
22.02667,6.837402,70.08642,43.75592,20.36314,45.63622,85.7,
19.4397,5.880493,70.10991,43.37321,19.63252,43.30693,85.5,
19.01202,5.878448,69.91888,45.44958,19.45891,44.43359,85.4,
19.41577,5.878448,69.93358,43.90259,19.52763,44.63614,85.4,
19.4397,5.882538,70.12024,41.86053,19.67593,43.75,85.6,
19.41876,5.878448,70.021,45.68804,19.80252,44.35764,85.5,
19.5025,5.880493,69.85544,44.71383,19.66869,44.97794,85.5,
19.21838,5.878448,70.02041,41.47773,19.65422,44.0918,85.6,
19.31708,5.878448,70.10368,45.73115,19.61082,43.59809,85.6,
19.29016,5.880493,69.94447,45.21861,19.87847,45.42101,85.4,
19.30511,5.878448,69.89693,43.32961,19.69039,44.5855,85.6,
19.3111,5.880493,70.11998,45.73639,19.67593,43.57277,85.7,
19.40082,5.878448,70.02257,45.29385,19.59997,44.90199,85.7,
19.30811,5.878448,69.86283,43.67849,19.64337,44.9273,85.6,
19.38287,5.880493,69.99365,42.51841,19.66508,44.04116,85.7,
19.2453,5.878448,70.13192,45.50516,19.68678,44.00318,85.7,
19.66101,5.882538,69.92826,44.09108,19.68678,45.19315,85.5,
19.34399,5.878448,69.87447,41.56167,19.66869,44.43359,85.5,
19.23932,5.878448,70.11396,45.68165,19.58912,43.54745,85.5,
19.59222,5.878448,70.04701,45.01082,19.74826,45.2058,85.7,
19.17352,5.880493,69.86049,42.36882,19.75911,44.78805,85.5,
19.23633,5.880493,69.96405,45.75981,19.63976,43.58543,85.6,
19.40381,5.878448,70.12839,45.21681,19.5421,44.62348,85.6,
19.32306,5.878448,69.97729,43.69292,19.58912,44.95262,85.7,
19.4726,5.880493,69.87669,44.44356,19.73741,44.05382,85.7,
19.25128,5.880493,70.06774,45.35195,19.48785,43.82596,85.6,
19.44568,5.880493,70.08949,43.76791,19.66146,45.21846,85.4,
19.43073,5.880493,69.91623,42.06341,19.76273,44.50955,85.6,
19.38287,5.880493,69.92297,45.60262,19.83869,43.83862,85.6,
19.71185,5.878448,70.12106,44.37733,19.93996,45.53494,85.5,
19.30811,5.878448,70.00935,41.65078,19.95443,45.11719,85.4,
19.39185,5.882538,69.85152,45.74195,19.70124,43.67405,85.6,
19.40381,5.878448,70.03651,45.05145,19.93273,45.2058,85.5,
19.73279,5.880493,70.12781,42.3628,19.92549,45.39569,85.4,
19.3111,5.880493,69.93861,45.78214,20.03038,44.47157,85.4,
19.33502,5.878448,69.88048,45.19446,19.87847,44.48423,85.3,
19.58624,5.880493,70.11123,43.65029,20.04123,45.72482,85.2,
20.50739,5.669891,70.05157,44.38031,19.01042,44.54752,85.2,
20.5343,5.667847,69.90739,45.37128,19.08275,44.42094,85.2,
20.29504,5.667847,69.97343,43.81109,18.95978,43.64873,85.2,
20.42664,5.667847,70.13618,41.87212,19.09722,43.23098,85.2,
20.46552,5.669891,69.99754,45.63527,18.88383,42.90184,85.3,
20.57318,5.669891,69.86472,44.61563,18.93446,43.31959,85.2,
20.2771,5.667847,70.11733,41.56792,19.18041,43.99052,85.2,
20.3399,5.667847,70.10107,45.72222,18.93085,44.0285,85.2,
20.51935,5.669891,69.91601,45.15266,18.91638,44.33232,85.1,
20.48645,5.669891,69.8898,42.58233,18.87659,44.39561,85.2,
20.15149,5.667847,70.13258,45.76916,18.98148,44.35764,85.2,
20.33392,5.669891,70.02428,45.24984,18.96701,43.81329,85.2,
20.64496,5.667847,69.85698,43.65422,19.1985,43.34491,85.2,
20.61206,5.669891,70.0133,43.91772,19.0285,42.93982,85.2,
20.34589,5.671936,70.13422,45.46597,19.17679,43.4715,85.1,
20.31598,5.667847,69.96838,43.83501,18.98148,43.53479,85.1,
20.33392,5.667847,69.86784,41.55614,19.14063,44.11712,85.1,
20.41168,5.669891,70.08057,45.73262,19.08999,44.40827,85,
20.5014,5.669891,70.11932,44.89161,18.97063,44.47157,84.9,
20.77057,5.669891,69.88506,42.22864,19.04297,44.62348,84.9,
18.43182,5.128052,69.91702,45.72916,18.36299,42.93982,85.2,
19.03595,5.126007,70.11719,45.19099,18.27619,41.87645,85.7,
19.26624,5.128052,70.01942,43.65936,18.05556,41.00296,86.3,
17.51367,6.457092,69.87094,45.05244,21.50608,46.52235,86.6,
17.66321,6.457092,70.04724,45.32205,21.49523,46.04131,86.7,
17.76788,6.461182,70.08485,43.81368,21.52778,47.09201,86.7,
17.94434,6.461182,69.88589,42.68966,21.53863,45.8894,86.6,
17.77087,6.457092,70.01009,45.47798,21.34693,46.97808,86.5,
17.86359,6.457092,70.11339,43.98049,21.58565,46.54767,86.5,
17.48077,6.457092,69.97166,41.79222,21.318,46.20587,86.4,
17.66022,6.457092,69.90724,45.70328,21.63629,47.37051,86.4,
17.77087,6.459137,70.07027,44.64562,21.46629,45.75014,86.5,
17.75891,6.459137,70.07401,41.37883,21.52416,47.30722,86.3,
17.66321,6.457092,69.88739,45.78327,21.37587,46.23119,86.4,
17.5705,6.457092,70.00089,45.17355,21.44459,46.48438,86.3,
17.50171,6.457092,70.1114,42.49965,21.56395,47.09201,86.4,
17.53461,6.457092,69.96684,45.76154,21.44097,45.62355,86.3,
14.77118,5.440887,69.88613,45.21502,20.63079,45.49696,86.6,
18.72491,6.800598,70.06429,43.46758,21.75926,46.7249,86.8,
18.57239,6.800598,70.08415,45.78553,21.65437,46.40842,86.9,
18.42883,6.802643,69.91728,45.23233,21.73394,46.20587,86.8,
18.60229,6.800598,69.93669,43.82727,21.58927,45.95269,86.8,
18.52155,6.800598,70.11863,45.45958,21.64714,46.11726,86.7,
18.55444,6.798553,70.02666,45.28378,21.69054,46.56033,86.7,
18.58734,6.798553,69.86684,43.91425,21.65075,47.07935,86.6,
18.51556,6.798553,70.05537,44.14559,21.6616,47.35786,86.5,
18.67108,6.798553,70.10743,45.3486,21.58565,47.58572,86.5,
18.60229,6.802643,69.9045,43.81954,21.67607,47.78827,86.2,
18.38696,6.798553,69.95271,42.07043,21.88223,48.05411,86.10001,
18.41089,6.299652,70.12051,45.58918,20.65249,45.34505,85.7,
18.64417,6.297607,70.005,44.18471,20.8044,46.26917,85.8,
18.61725,6.297607,69.86179,41.60829,20.71398,46.48438,85.7,
18.60828,6.299652,70.07932,45.71298,20.68866,46.5097,85.8,
18.64417,6.299652,70.07932,44.91598,20.72483,46.30714,85.7,
18.57837,6.297607,69.89264,41.6101,20.48973,45.61089,85.6,
18.64417,6.297607,69.94312,45.7565,20.66696,45.63622,85.8,
18.47968,6.301697,70.1504,45.22207,20.75014,45.48431,85.7,
18.65613,6.301697,69.99455,43.23185,20.71398,45.12984,85.7,
18.58435,6.297607,69.88445,45.79282,20.77185,45.09187,85.7,
18.5993,6.297607,70.05561,45.28843,20.591,45.34505,85.6,
18.58435,6.297607,70.08605,43.70711,20.6344,46.11726,85.6,
18.30322,6.297607,69.89058,42.90081,20.65249,46.4464,85.5,
18.56342,6.299652,69.96038,45.48423,20.57292,46.39576,85.5,
18.60828,6.297607,70.13368,44.00766,20.63079,46.18056,85.5,
18.50958,6.297607,70.01959,41.55967,20.59462,45.85142,85.4,
18.45874,6.299652,69.86568,45.65719,20.58739,45.39569,85.4,
18.78473,6.301697,70.0516,44.89724,20.65972,45.14251,85.3,
18.65015,6.297607,70.11132,41.56856,20.56568,44.85135,85.4,
18.53052,6.297607,69.91499,45.75655,20.74653,45.37037,85.4,
18.56042,6.299652,69.90103,45.24641,20.68142,45.99067,85.3,
18.47369,6.297607,70.15732,43.31661,20.68504,46.5097,85.2,
18.73688,6.299652,70.0266,45.74689,20.70674,46.5983,85.2,
18.57239,6.299652,69.85946,45.28684,20.5476,46.28183,85.1,
18.58734,6.297607,70.0052,43.76057,20.60185,45.96535,85.1,
18.41388,5.994995,70.1466,43.20314,20.19676,45.04123,85,
18.65015,6.299652,69.93666,45.45387,20.53313,45.21846,85.1,
18.62622,6.301697,69.87983,43.92515,20.78993,45.29442,84.9,
18.23145,6.299652,70.06684,41.92478,20.60547,45.04123,84.8,
18.37799,6.297607,70.09319,45.64272,20.72483,45.78812,84.7,
18.66809,6.297607,69.90561,44.7394,20.67781,46.12992,84.3,
18.35706,6.295563,69.90981,41.45702,20.79355,46.90213,84,
16.70917,5.667847,70.12383,45.70525,20.18953,45.43366,84,
16.57758,5.667847,70.02602,45.19861,20.10634,44.5855,84,
16.75403,5.667847,69.86199,43.47915,20.26548,44.35764,84,
16.70917,5.667847,69.9958,45.51183,20.14974,44.25636,83.9,
16.76898,5.669891,70.13635,45.34198,20.17506,44.66146,83.8,
16.74506,5.667847,69.95652,43.72625,20.07379,44.85135,83.6,
16.58057,5.669891,69.84672,42.24417,20.21484,45.45898,83.6,
16.64337,5.669891,70.11256,45.56185,20.00868,45.44633,83.6,
16.85571,5.667847,70.1115,44.4621,20.17144,45.8894,83.6,
16.59253,5.667847,69.88101,41.53406,20.08825,45.63622,83.6,
16.73907,5.669891,69.95773,45.66971,20.16421,45.19315,83.5,
16.77496,5.667847,70.16687,45.10513,20.13527,44.47157,83.5,
16.62842,5.669891,69.99725,43.07642,20.0557,44.0918,83.5,
16.83478,5.669891,69.83459,45.7011,20.16059,44.53487,83.4,
16.77795,5.669891,70.03143,45.35593,20.00145,44.59816,83.3,
16.5058,5.667847,70.17758,43.58933,20.24739,45.39569,83.10001,
16.8288,5.669891,69.92222,42.0955,19.93996,45.29442,83,
16.55365,5.669891,69.86802,45.52959,20.04485,45.75014,82.8,
16.51178,5.667847,70.11922,44.66988,20.19676,46.11726,82.6,
16.59253,5.669891,70.09306,41.5919,20.41739,46.29449,82.3,
16.57458,5.667847,69.82961,45.66218,20.42101,45.78812,81.9,
14.55286,5.040131,69.92281,45.4396,19.90017,44.31966,81.5,
14.76819,5.040131,70.19408,43.39776,19.97613,45.77546,81.3,
14.55585,5.038086,70.03755,41.6669,19.95804,44.97794,81.1,
14.68744,5.042175,69.81604,45.6096,19.99783,44.66146,80.8,
14.82501,5.040131,69.98701,44.82618,19.97251,45.72482,80.5,
13.04852,4.408325,70.18379,43.24212,19.28168,44.26903,80.5,
12.9259,4.408325,70.00068,45.09872,19.44806,43.80064,80.4,
12.97974,4.41037,69.83824,45.37842,19.42998,44.23105,80.5,
12.896,4.408325,70.02116,44.3994,19.41913,43.85127,80.4,
12.88104,4.408325,70.21315,41.32163,19.40104,43.76266,80.60001,
12.86011,4.406281,69.95811,45.60709,19.65422,44.33232,81,
12.81824,4.408325,69.81779,45.45146,19.69401,44.06647,80.5,
12.85114,4.408325,70.02431,43.4254,19.96528,45.40835,80,
13.10834,4.408325,70.21705,41.43923,20.08102,44.80071,79.00001,
12.77039,4.408325,69.93713,45.57442,20.25101,46.42108,78.2,
12.81824,4.408325,69.76403,45.06229,20.3125,45.42101,77.4,
12.64178,4.338806,70.05682,43.08237,19.75911,46.54767,76.1,
14.23883,4.03006,70.22548,41.44447,19.23828,45.05389,74.7,
10.31201,3.298065,69.9982,45.33322,18.14236,42.09165,73.8,
7.772888,2.099884,69.77365,45.29816,15.6684,37.09129,74.1,
3.97168,1.200226,69.93034,44.11376,12.43128,31.6352,74.7,
3.926819,1.200226,70.19437,41.92316,12.35171,30.69842,74.9,
4.830017,1.200226,70.08316,45.33347,12.92318,32.52134,74.9,
4.859924,1.200226,69.82867,45.29541,13.04253,33.00239,75,
9.585266,2.60083,69.86483,44.44619,17.83854,42.21824,74.8,
9.612183,2.60083,70.14303,42.95582,18.54022,43.16768,74.5,
9.588257,2.60083,70.1682,42.86315,18.37384,43.21832,73.9,
9.609192,2.60083,69.88738,45.28305,18.90553,43.73734,75.9,
4.785156,1.899506,69.84222,45.32029,15.50564,35.96463,76.5,
0,0,70.09068,44.0872,0,0,76.60001,
0,0,70.20003,42.68027,0,0.1519097,76.60001,
0,0,69.95061,42.16632,0,0.5823206,76.5,
0,0,69.81898,45.43363,0,1.139323,76.3,
0,0,70.01385,45.07974,0,2.228009,76.1,
0,-1.022339E-02,70.16513,43.27525,0,6.595414,75.6,
0,8.000824,69.92564,41.91978,0,0,75,
0,7.998779,69.85284,45.24592,0,0,76.2,
0,8.000824,70.08377,45.039,0,0,76.1,
0,7.996735,70.13062,45.00895,0,0,76,
0,0,69.88486,45.01684,0,0,76.2,
0,0,69.91573,45.00636,0,0,75.2,
0,0,70.16102,44.99892,0,0,74.2,
0,0,70.04236,45.01042,0,0,74.2,
0,0,69.80135,44.99746,0,0,74.1,
0,0,70.02643,45.00786,0,0,74.3,
0,0,70.16698,45.00177,0,0,74,
0,0,69.95553,45.00135,0,0,74,
0,0,69.83257,44.9758,0,0,74.1,
0,0,70.10011,44.97919,0,0,74.1,
0,0,70.127,44.97955,0,0,74.1,
0,0,69.86823,44.99988,0,0,74.2,
0,0,69.90353,44.99501,0,0,74.2,
0,0,70.19881,45.04856,0,0,74,
0,0,70.00357,44.99189,0,0,74.1,
0,0,69.80188,44.89745,0,0,73.8,
0,0,70.01569,44.95342,0,0,74,
0,0,70.16934,44.97901,0,0,74.1,
0,0,69.95528,45.26839,0,0,74.2,
0,0,69.82708,45.09023,0,0,74.2,
0,0,70.07841,43.89931,0,0,74.2,
0,0,70.13786,42.67904,0,0,74.3,
0,0,69.85785,44.14382,0,0,74.2,
0,0,69.89857,45.24571,0,0,74.2,
0,0,70.17792,45.32326,0,0,74.1,
0,0,70.05238,43.37875,0,0,74.2,
0,0,69.82692,45.01094,0,0,74.2,
0,0,69.99667,45.00715,0,0,74.1,
0,0,70.19652,45.03481,0,0,74.1,
0,0,69.97268,45.03377,0,0,74.3,
0,0,69.81533,45.02032,0,0,74.2,
0,0,70.03236,45.02434,0,0,74.2,
0,0,70.16877,44.99889,0,0,74.3,
0,0,69.94268,45.01015,0,0,74.4,
0,0,69.84595,45.01694,0,0,74.2,
0,0,70.05946,45.02565,0,0,74.2,
0,0,70.13408,45.02387,0,0,74.2,
0,0,69.86619,45.00912,0,0,74,
0,0,69.89422,45.01345,0,0,74.2,
0,0,70.17843,44.99614,0,0,74.3,
0,0,70.03989,45.00207,0,0,74.3,
0,0,69.81812,44.99472,0,0,74.1,
0,0,70.00398,44.99744,0,0,74.1,
0,0,70.1926,44.99243,0,0,74,
0,0,69.95737,44.99995,0,0,74.1,
0,0,69.8388,45.00745,0,0,73.9,
0,0,70.11126,44.9941,0,0,73.8,
0,0,70.11493,44.98404,0,0,74.2,
0,0,69.86362,44.98979,0,0,74.1,
0,0,69.88197,44.99959,0,0,74.3,
0,0,70.20634,45.00472,0,0,74.2,
0,0,70.02757,44.99567,0,0,74.2,
0,0,69.81584,44.97263,0,0,74.1,
0,0,70.03857,44.99126,0,0,74.3,
0,0,70.18463,45.00676,0,0,74.1,
0,0,69.98428,44.9967,0,0,73.9,
0,0,69.80269,45.01344,0,0,73.8,
0,0,70.10423,45.00122,0,0,74,
0,0,70.15769,45.00845,0,0,74.1,
0,0,69.88096,45.01103,0,0,74.1,
0,0,69.89423,45.0061,0,0,74.2,
0,0,70.17101,44.99352,0,0,74.2,
0,0,70.08264,45.01641,0,0,74.2,
0,0,69.80434,45.0075,0,0,74.1,
0,0,70.01627,44.99353,0,0,74.1,
0,0,70.17739,44.99538,0,0,74,
0,0,69.93503,45.01628,0,0,74.2,
0,0,69.81472,45.00485,0,0,74.1,
0,0,70.14352,44.99274,0,0,74.2,
0,0,70.08394,44.98833,0,0,74.1,
0,0,69.84254,44.99238,0,0,74,
0,0,69.97464,44.99575,0,0,74.1,
0,0,70.17449,44.99978,0,0,74,
0,0,69.99738,45.00032,0,0,74.1,
0,0,69.77872,44.98627,0,0,74.2,
0,0,70.07041,44.99136,0,0,74.1,
0,0,70.15804,44.99276,0,0,74.1,
0,0,69.89504,44.99794,0,0,74.2,
0,0,69.85431,45.00301,0,0,74,
0,0,70.13961,44.99862,0,0,74.1,
0,0,70.11134,45.0024,0,0,74.2,
0,0,69.85473,45.02317,0,0,74.2,
0,0,69.95953,45.01617,0,0,74.2,
0,0,70.17717,44.99534,0,0,74,
0,0,69.99857,44.98917,0,0,74,
0,0,69.82716,44.99844,0,0,74.1,
0,0,70.0111,44.99424,0,0,74.1,
0,0,70.17394,44.99955,0,0,74,
0,0,69.90178,44.98784,0,0,74,
0,0,69.84058,45.00023,0,0,74,
0,0,70.16872,44.97347,0,0,73.9,
0,0,70.09306,44.98606,0,0,73.7,
0,0,69.85619,44.99629,0,0,74,
0,0,69.96835,44.99945,0,0,73.9,
0,0,70.18065,44.9854,0,0,74,
0,0,70.00514,44.97577,0,0,74.2,
0,0,69.85766,45.01021,0,0,74.1,
0,0,70.07221,44.98436,0,0,74.2,
0,0,70.14901,44.99083,0,0,74.1,
0,0,69.94735,44.97475,0,0,74.1,
0,0,69.84194,45.00936,0,0,73.9,
0,0,70.07623,45.01961,0,0,73.9,
0,0,70.14801,45.02251,0,0,74.1,
0,0,69.88029,45.00301,0,0,74.2,
0,0,69.89598,45.00684,0,0,74.1,
0,0,70.17598,44.9881,0,0,74,
0,0,70.01733,44.98419,0,0,74,
0,0,69.84145,44.98474,0,0,74.1,
0,0,69.97501,44.99733,0,0,74.1,
0,0,70.19563,44.99918,0,0,74,
0,0,69.96356,44.98243,0,0,74.1,
0,0,69.82661,45.01104,0,0,74,
0,0,70.07843,45.00337,0,0,74.1,
0,0,70.16678,45.05151,0,0,74.2,
0,0,69.94398,45.02332,0,0,74.2,
0,0,69.84643,44.86235,0,0,74.2,
0,0,70.05441,45.00566,0,0,74.2,
0,0,70.18658,45.01006,0,0,74.1,
0,0,69.90397,44.99319,0,0,74.3,
0,0,69.86429,45.02699,0,0,74,
0,0,70.14279,45.01856,0,0,74,
0,0,70.09914,45.00922,0,0,74.1,
0,0,69.84332,45.02429,0,0,74,
0,0,69.87808,45.02133,0,0,74.1,
0,7.998779,70.18146,45.03159,0,0,74.3,
0,8.000824,70.05354,45.02278,0,0,74.3,
0,7.998779,69.85007,45.03153,0,0,74.1,
0,7.998779,69.93818,45.03905,0,0,74.2,
0,7.998779,70.2028,44.97102,0,0,74,
0,0,69.99694,44.94318,0,0,74,
0,0,69.80849,44.94205,0,0,74.2,
0,0,70.03984,44.99986,0,0,74.2,
0,0,70.20191,45.05151,0,0,74.2,
0,0,69.91866,45.20801,0,0,74,
0,0,69.84995,44.81619,0,0,74.1,
0,0,70.10896,42.12321,0,0,74.2,
0,0,70.11996,45.02651,0,0,74.3,
0,0,69.82088,45.04776,0,0,74.1,
0,0,69.94172,45.05138,0,0,74.3,
0,0,70.18491,45.0208,0,0,74.1,
0,0,69.99001,45.028,0,0,74.1,
0,0,69.80707,45.00895,0,0,74.3,
0,0,70.06954,45.01027,0,0,74.1,
0,0,70.1338,45.00756,0,0,74.2,
0,0,69.92819,45.01079,0,0,74.1,
0,0,69.81802,44.98654,0,0,74.2,
0,0,70.1368,44.98901,0,0,74.1,
0,0,70.09846,45.00349,0,0,74.1,
0,0,69.87273,44.99419,0,0,74,
0,0,69.9154,45.00008,0,0,74.2,
0,0,70.20914,44.98632,0,0,74.2,
0,0,70.01249,44.98512,0,0,74.1,
0,0,69.81252,44.97678,0,0,74.2,
0,0,69.99165,44.97474,0,0,74.3,
0,0,70.20029,44.96576,0,0,74.2,
0,0,70.00219,44.99408,0,0,74,
0,0,69.82134,44.96533,0,0,74.2,
0,0,70.03864,44.9683,0,0,74.2,
0,0,70.19112,45.01191,0,0,74.1,
0,0,69.92902,45.02349,0,0,74.3,
0,0,69.85451,45.13615,0,0,74.2,
0,0,70.12713,45.22559,0,0,74.2,
0,0,70.11847,44.10656,0,0,74.1,
0,0,69.86946,43.72594,0,0,74,
0,0,69.8495,45.03327,0,0,74,
0,0,70.18932,45.01336,0,0,74.1,
0,0,70.07227,45.02669,0,0,74.2,
0,0,69.81974,45.01604,0,0,74.2,
0,0,69.92273,45.01758,0,0,74.1,
0,0,70.17801,45.01524,0,0,74,
0,0,69.97683,45.01292,0,0,74.1,
0,0,69.8429,45.00306,0,0,74,
0,0,70.063,45.01765,0,0,74.2,
0,0,70.15887,45.01714,0,0,74.1,
0,0,69.88757,44.99966,0,0,74.1,
0,0,69.84283,45.02782,0,0,74,
0,0,70.1833,44.98388,0,0,74.1,
0,0,70.08296,44.99473,0,0,74.2,
0,0,69.83589,44.99686,0,0,74,
0,0,69.96047,45.00417,0,0,74.2,
0,0,70.17368,44.98139,0,0,74.1,
0,0,70.01548,45.02551,0,0,74.1,
0,0,69.81942,45.03369,0,0,74.1,
0,0,70.0342,45.04331,0,0,74,
0,0,70.15727,44.88935,0,0,74,
0,0,69.97736,44.92718,0,0,74.1,
0,0,69.81808,45.04788,0,0,74.2,
0,0,70.05355,45.23622,0,0,74.3,
0,0,70.17333,44.59833,0,0,74.1,
0,0,69.93371,43.08202,0,0,74.2,
0,0,69.84599,40.75721,0,0,74.3,
0,0,70.14902,45.20369,0,0,74.1,
0,0,70.13582,45.32523,0,0,74,
0,0,69.8651,44.05024,0,0,74.3,
0,0,69.84624,45.039,0,0,74.3,
0,0,70.16278,45.18112,0,0,74.2,
0,0,70.07683,45.45067,0,0,74.1,
0,0,69.83338,43.79562,0,0,74,
0,0,69.95681,42.62758,0,0,74.1,
0,0,70.19166,45.10455,0,0,74.1,
0,0,69.97993,45.28122,0,0,74,
0,0,69.8131,44.94077,0,0,74.1,
0,0,70.04735,42.73637,0,0,74.2,
0,0,70.18742,45.02835,0,0,74,
0,0,69.97157,45.0158,0,0,74.1,
0,0,69.79893,45.02052,0,0,74.1,
